14.39109992980957	14.06649923324585
23.916000843048096	16.5524001121521
10.662498950958252	8.491600036621094
9.607500076293945	9.72269868850708
7.630800724029541	10.313300132751465
7.6703009605407715	11.437600135803223
6.171900272369385	6.387099266052246
4.936800956726074	5.752799987792969
6.033501148223877	6.423398971557617
5.6317009925842285	6.827499866485596
5.893200874328613	7.084499835968018
5.673099040985107	5.183999538421631
5.968400001525879	5.032901287078857
6.9629998207092285	5.282599925994873
6.333100318908691	6.225000858306885
5.792698860168457	7.261798858642578
10.758299827575684	7.365999698638916
9.029500961303711	6.1890997886657715
8.331400871276855	6.246799945831299
8.574299812316895	5.277100086212158
5.7079997062683105	9.032601356506348
9.575201034545898	5.652099132537842
5.01800012588501	8.592900276184082
9.136500835418701	6.150300979614258
5.017600059509277	5.772700309753418
7.064399719238281	7.526998996734619
4.362299919128418	5.258099555969238
6.0329999923706055	5.680299282073975
5.154799938201904	6.841599941253662
4.36870002746582	8.28909969329834
4.488400936126709	5.179800033569336
6.537699222564697	5.878300189971924
4.892899990081787	7.310999870300293
5.174200057983398	7.352398872375488
5.658899307250977	5.977099418640137
4.773900032043457	5.349400043487549
8.035099983215332	5.196499347686768
5.209198951721191	7.187100887298584
6.01140022277832	7.734299182891846
4.692899703979492	7.313698768615723
6.54010009765625	5.063998699188232
5.9327006340026855	5.19480037689209
5.3282999992370605	5.759799003601074
4.440800189971924	7.561600208282471
4.4120988845825195	7.5503997802734375
5.396100044250488	5.54010009765625
6.652699947357178	8.76579999923706
7.34689998626709	5.337199687957764
4.381599426269531	8.21790075302124
5.466701030731201	7.826999187469482
4.560500144958496	5.223598957061768
8.164698600769043	5.644500732421875
5.004100322723389	6.618100166320801
5.957699775695801	7.928699970245361
4.5233001708984375	5.20829963684082
8.632199764251709	7.524199962615967
10.985700607299805	5.164999961853027
5.99429988861084	17.285000801086426
6.076000213623047	5.247000217437744
6.741199970245361	6.282701015472412
5.742700099945068	6.141899108886719
4.622698783874512	6.894499778747559
4.684200286865234	5.76140022277832
5.464999675750732	7.367699146270752
7.197399139404297	5.649801254272461
5.502600193023682	5.374898910522461
7.242599964141846	6.718599319458008
4.671999931335449	7.42970085144043
6.473401069641113	5.178999900817871
6.121200084686279	5.1533989906311035
7.033400058746338	5.366000175476074
4.373500347137451	7.578200340270996
4.250200271606445	6.315000057220459
4.929800033569336	5.6203999519348145
5.839898586273193	6.885900020599365
4.345600128173828	5.673598766326904
4.380399227142334	6.460000991821289
5.392099380493164	5.025101184844971
6.3414998054504395	5.776800155639648
6.018999099731445	5.199099063873291
4.674699783325195	9.817599296569824
8.682799816131592	7.954600811004639
4.3927001953125	5.45029878616333
7.4604997634887695	5.265700340270996
6.628200054168701	5.159900188446045
8.420900344848633	6.289399147033691
4.422399997711182	6.4004011154174805
4.396000385284424	7.063799858093262
4.418300151824951	5.180600643157959
6.481401443481445	6.261399745941162
4.305499076843262	7.849100112915039
4.440899848937988	6.521800994873047
7.015700340270996	5.312600612640381
4.435100078582764	5.012298583984375
5.869199752807617	7.079799175262451
4.408298969268799	5.560499668121338
8.020400047302246	5.277899742126465
4.633399963378906	5.214900016784668
7.029301166534424	5.149600028991699
5.1439995765686035	6.389301300048828
7.700998783111572	5.660400867462158
5.8821001052856445	7.050399303436279
7.009799003601074	6.335299968719482
4.560600280761719	5.865699768066406
4.423099994659424	7.315100193023682
5.337100982666016	5.388200283050537
6.587299823760986	6.146300315856934
5.569398880004883	5.717198848724365
4.384899616241455	5.477200031280518
5.990799903869629	6.3311991691589355
5.190299987792969	5.114699840545654
8.305001258850098	5.544098854064941
4.378300666809082	6.381499767303467
6.731500148773193	7.323898792266846
4.509699821472168	5.963699817657471
8.162999629974365	5.705201148986816
4.389400005340576	5.147300720214844
5.667399883270264	6.116800308227539
4.2555999755859375	5.187901020050049
4.330300807952881	6.399499416351318
6.444900035858154	5.393800258636475
5.220600128173828	6.917500019073486
4.542399883270264	7.164099216461182
4.757498741149902	5.145100116729736
8.149499893188477	5.119900226593018
6.523499965667725	6.28570032119751
6.424300193786621	7.490200042724609
4.357900142669678	6.168699264526367
7.697500705718994	5.367098808288574
6.280500411987305	5.2307000160217285
6.153200149536133	5.106700897216797
4.467599868774414	5.254700660705566
4.258899688720703	5.410099983215332
4.367400169372559	6.321900844573975
5.168700218200684	7.8769001960754395
5.131799697875977	7.738100051879883
4.347200393676758	6.005199909210205
6.415500164031982	5.281899929046631
6.1005988121032715	6.187699317932129
5.402699947357178	6.2043986320495605
4.377799987792969	5.186800003051758
7.242799282073975	6.582298755645752
7.133800029754639	5.143700122833252
6.61269998550415	5.0777997970581055
4.814499855041504	5.117500305175781
7.148300647735596	6.598999977111816
5.0406999588012695	9.276700019836426
4.543900966644287	7.539499759674072
6.661800384521484	5.19710111618042
5.6598992347717285	6.856600284576416
4.509099960327148	5.577700138092041
4.475299835205078	6.142600059509277
5.814300060272217	5.188000202178955
6.1832990646362305	5.830699920654297
5.978000164031982	7.181100368499756
4.626699924468994	7.569700241088867
6.516901016235352	5.019001007080078
5.69189977645874	5.631999969482422
7.989999771118164	5.078000068664551
5.236999988555908	6.880300998687744
6.361900329589844	6.940700054168701
4.309900283813477	5.256598949432373
4.288600921630859	5.900001049041748
6.77970027923584	5.449999809265137
4.491199970245361	7.668698787689209
4.3520002365112305	7.690999984741211
7.13100004196167	8.363001346588135
5.384500980377197	5.739099979400635
4.46150016784668	5.220400810241699
7.954400062561035	5.107800006866455
5.036600112915039	5.881900310516357
6.435001373291016	7.855400085449219
4.57289981842041	5.515398979187012
8.42280101776123	5.1118998527526855
6.348899841308594	5.762099742889404
7.720600128173828	6.929800987243652
4.535099983215332	7.634599208831787
